,home_team_goal,away_team_goal,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-opposition_shots,home-opposition_shots_on_target,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-opposition_shots,away-opposition_shots_on_target
6704,1,3,2.6,3.4,2.6,2,2,6,8,18,92,46,166,74,3,3,4,10,16,96,46,140,68
6705,0,1,9.5,5.25,1.3,1,1,8,6,20,110,48,116,62,7,3,0,24,7,123,67,82,38
6706,2,2,1.67,3.75,5.0,3,3,4,12,10,122,66,94,50,4,2,4,14,15,91,40,124,64
6707,2,0,1.17,6.5,17.0,8,1,1,24,8,141,70,92,35,1,4,5,6,16,100,46,121,61
6708,4,0,1.17,7.5,13.0,8,1,1,31,9,136,73,106,52,1,2,7,9,18,97,47,89,41
6709,1,0,2.05,3.25,3.75,3,4,3,12,12,94,50,98,50,3,2,5,13,17,115,53,120,60
6710,1,3,4.0,3.1,2.05,4,2,4,12,22,115,63,103,55,7,1,2,21,7,106,50,82,41
6711,4,1,1.55,4.0,5.75,4,3,3,24,17,133,80,86,38,3,3,4,10,16,95,50,108,55
6712,0,2,3.4,3.4,2.1,1,6,3,10,14,111,52,116,61,8,1,1,15,4,96,50,131,64
6713,3,0,1.91,3.5,4.0,7,2,1,20,8,177,100,97,51,6,1,3,12,7,92,54,137,64
6714,4,1,2.25,3.0,3.5,6,3,1,12,6,81,43,102,56,4,4,2,14,11,86,49,127,69
6715,3,0,2.3,3.25,3.1,4,2,4,10,11,105,58,91,44,5,2,3,18,14,88,40,114,57
6716,0,0,1.83,3.5,4.33,1,6,3,11,15,113,60,105,51,3,4,3,15,18,103,46,91,49
6717,2,2,4.2,4.0,1.73,5,2,3,15,12,106,48,115,59,8,2,0,17,4,129,65,77,38
6718,0,2,3.1,3.25,2.3,2,3,5,10,13,103,52,120,57,5,2,3,16,12,109,61,86,48
6719,2,1,1.83,3.4,4.5,2,4,4,12,15,115,60,104,50,2,5,3,9,10,108,59,98,43
6720,2,0,3.0,3.2,2.4,0,5,5,8,17,106,52,119,53,3,6,1,12,12,123,63,88,48
6721,3,0,1.2,6.5,13.0,6,2,2,21,11,136,68,77,33,3,3,4,13,18,89,42,118,62
6722,0,3,3.4,3.4,2.1,0,4,6,6,20,88,44,139,61,2,5,3,12,13,132,52,84,45
6723,2,0,2.0,3.4,3.75,2,4,4,14,14,117,62,120,61,2,4,4,10,11,81,38,139,72
6724,4,2,3.1,3.5,2.2,4,2,4,9,15,110,54,118,49,7,1,2,26,15,143,68,99,59
6725,3,1,1.5,4.0,7.0,4,2,4,15,13,112,67,77,38,3,3,4,9,14,121,55,118,68
6726,3,1,1.7,3.8,4.75,3,1,6,10,18,98,48,127,68,2,4,4,15,16,101,42,160,91
6727,0,1,3.5,3.6,2.0,7,1,2,20,11,127,70,117,45,5,1,4,17,13,143,82,75,39
6728,2,0,1.5,3.8,7.5,3,5,2,10,10,92,51,97,48,0,2,8,2,23,102,49,96,48
6729,2,1,2.2,3.4,3.2,3,0,7,8,16,94,53,109,41,4,3,3,16,15,97,46,141,77
6730,0,1,3.1,3.25,2.3,2,4,4,10,15,77,36,112,50,4,3,3,12,19,107,50,101,52
6731,1,0,1.53,4.0,6.0,5,2,3,19,11,89,35,82,42,2,6,2,17,18,105,45,117,54
6732,1,1,1.33,4.75,10.0,9,1,0,29,8,139,58,96,45,2,4,4,6,9,101,55,103,43
6733,1,3,2.05,3.3,3.6,0,5,5,7,20,94,47,114,59,6,0,4,13,10,106,55,98,57
6734,0,0,2.9,3.4,2.6,1,3,6,12,18,113,57,118,67,3,2,5,16,14,129,75,100,56
6735,1,1,1.55,4.2,6.0,8,1,1,26,7,112,55,86,45,5,2,3,13,9,97,55,91,44
6736,2,0,5.5,4.0,1.62,1,1,8,5,20,98,51,113,63,4,1,5,21,12,117,67,106,54
6737,1,1,2.63,3.5,2.5,1,4,5,13,18,98,43,166,96,7,1,2,20,10,120,63,120,46
6738,2,1,2.45,3.3,3.0,3,2,5,10,14,113,49,114,55,4,2,4,13,19,107,57,102,54
6739,0,3,2.75,3.4,2.7,5,4,1,18,8,136,71,114,64,5,1,4,19,12,134,58,74,39
6740,1,1,2.7,3.4,2.8,3,2,5,13,11,130,77,109,56,5,2,3,12,10,113,58,126,71
6741,1,0,1.22,7.0,17.0,5,1,4,11,10,92,55,130,61,1,2,7,4,23,96,53,111,47
6742,3,0,2.3,3.4,3.4,1,1,8,8,22,106,55,112,49,4,3,3,12,11,109,54,135,70
6743,0,1,2.4,3.2,3.4,3,3,4,7,10,75,30,144,76,2,3,5,6,12,97,47,131,80
6744,2,1,5.0,4.0,1.67,0,0,10,3,26,110,59,142,74,3,1,6,10,17,102,53,87,48
6745,1,3,1.85,3.3,4.75,3,4,3,13,16,106,45,93,52,3,2,5,12,12,103,47,86,47
6746,1,1,2.8,3.4,2.5,3,3,4,13,19,98,52,128,60,3,3,4,13,8,99,50,92,52
6747,2,4,3.2,3.2,2.38,1,4,5,5,16,96,46,80,42,7,2,1,15,6,76,40,90,48
6748,6,0,1.36,5.0,8.5,6,2,2,25,8,106,52,101,53,3,1,6,9,16,127,62,103,46
6749,0,1,4.0,3.2,2.0,4,3,3,9,10,89,39,84,42,5,3,2,14,7,111,51,92,45
6750,3,0,1.18,7.5,15.0,7,2,1,20,5,162,85,59,28,4,3,3,15,14,106,46,123,63
6751,3,0,1.36,5.25,8.0,5,2,3,15,12,107,59,93,54,2,4,4,8,14,106,58,82,49
6752,1,0,2.45,3.6,2.75,2,3,5,16,22,87,43,130,75,3,3,4,19,20,119,60,115,62
6753,3,2,2.5,3.5,2.75,2,3,5,16,23,98,51,107,61,3,3,4,11,13,123,69,88,44
6754,2,1,2.38,3.4,3.0,5,1,4,14,17,85,48,151,80,4,3,3,10,13,74,43,112,54
6755,2,0,2.55,3.2,2.88,2,5,3,13,15,75,34,131,66,4,4,2,15,11,112,55,74,27
6756,4,1,2.75,3.1,2.75,2,4,4,9,13,80,30,102,52,5,1,4,13,10,101,53,113,61
6757,2,0,3.0,3.2,2.5,4,2,4,13,15,114,48,89,49,6,2,2,20,9,133,67,81,33
6758,0,1,2.8,3.1,2.7,1,5,4,4,8,103,57,102,42,3,3,4,14,16,106,56,109,52
6759,1,1,1.6,4.0,5.25,3,3,4,13,11,125,71,88,49,4,2,4,13,17,104,48,139,64
6760,1,1,1.33,5.0,9.0,6,1,3,17,11,147,80,70,36,4,0,6,12,18,104,54,126,72
6761,5,1,1.62,4.0,5.0,6,1,3,25,18,145,73,97,57,5,0,5,16,15,108,50,112,55
6762,0,3,7.5,5.0,1.36,2,3,5,14,16,106,50,109,52,8,1,1,23,7,139,69,93,39
6763,1,5,9.5,6.0,1.29,0,2,8,2,24,113,53,94,47,8,1,1,29,9,132,70,99,46
6764,2,1,2.7,3.25,2.7,1,2,7,8,20,97,48,94,41,5,2,3,15,9,92,41,89,39
6765,1,1,1.95,3.5,4.0,6,0,4,14,10,105,52,111,60,1,4,5,9,16,81,37,111,51
6766,1,1,1.6,4.2,5.5,5,3,2,12,17,117,52,100,50,4,3,3,13,12,87,46,99,49
6767,1,1,1.33,5.75,9.5,4,3,3,18,12,122,71,111,69,1,4,5,11,15,124,62,108,61
6768,1,2,3.6,3.5,2.15,5,2,3,15,14,114,62,95,48,5,2,3,25,15,124,74,85,36
